file_name,transcription,domain_num,domain_name,voice,duration
legal_001303_mekdes.mp3,የታክስ አስተዳደር አዋጅ ቁጥር ዘጠኝ መቶ ሰባ አምስት አንቀጽ አራት መቶ ስድስት አስር ስድስት እንደሚያመለክተው ማንኛውም ግብር ከፋይ የታክስ ባለስልጣኑ የሚጠይቀውን ማንኛውንም መረጃ በሀሰት ካቀረበ ወይም ሆን ብሎ መረጃ ከደበቀ በወንጀል ተጠያቂ የሚሆን ሲሆን ይህም የታክስ ስርአቱን ደህንነት ለመጠበቅ የሚደረግ ጥብቅ የህግ ቁጥጥር ነው ።,6,Tax and Financial Law,mekdes,17.976
legal_001304_mekdes.mp3,የታክስ አስተዳደር አዋጅ ቁጥር ዘጠኝ መቶ ሰባ አምስት አንቀጽ አራት መቶ ሰባት አስር ሰባት እንደሚደነግገው ማንኛውም ግብር ከፋይ የታክስ ባለስልጣኑ የሰጠውን የታክስ ውሳኔ ተከትሎ የሚመጣውን የገንዘብ ቅጣት በወቅቱ ካልከፈለ ቅጣቱ በየወሩ በሁለት በመቶ እየጨመረ የሚሄድ ሲሆን ይህም ግብር ከፋዩ ግዴታውን በወቅቱ እንዲወጣ ለማስገደድ ነው ።,6,Tax and Financial Law,mekdes,17.664
legal_001305_mekdes.mp3,በዚህ አለም አቀፍ ስምምነት መሰረት አንድ ተዋዋይ ወገን የገባውን ግዴታ በወቅቱ ሳይወጣ ቢቀር እና በሌላኛው ወገን ላይ ሊጠገን የማይችል ከፍተኛ ጉዳት ከደረሰ ግዴታውን ያልተወጣው ሀገር ካሳ የመክፈል ግዴታ ያለበት ሲሆን ይህም ካልተፈጸመ ዲፕሎማሲያዊ ግንኙነቱ ሊቋረጥ ይችላል ።,7,International Law and Treaties,mekdes,15.696
legal_001306_mekdes.mp3,ዲፕሎማሲያዊ ያለመነካት መብት ማለት በአንድ ሀገር ውስጥ የሚገኝ የሌላ ሀገር ዲፕሎማት ወይም የመልእክተኛው ቤተሰቦች እንዲሁም የጽህፈት ቤቱ ንብረቶች ከአስተናጋጁ ሀገር የወንጀል ወይም የፍትሃ ብሄር ክስ ነጻ የመሆን መብት ያላቸው መሆኑን የሚያረጋግጥ የህግ ድንጋጌ ነው ።,7,International Law and Treaties,mekdes,14.88
legal_001307_mekdes.mp3,ማንኛውም አባል ሀገር በውሉ ላይ የተጠቀሱትን ግዴታዎች ለማክበር ፈቃደኛ ካልሆነ ወይም ውሉን የሚቃረን ተግባር ከፈጸመ በአለም አቀፍ የፍትህ ፍርድ ቤት ፊት ቀርቦ ተገቢውን ቅጣት እንዲቀበል ይደረጋል እንዲሁም ከስምምነቱ አባልነት እንዲሰረዝ ሊወሰንበት ይችላል ።,7,International Law and Treaties,mekdes,14.448
legal_001308_mekdes.mp3,የውጭ ሀገር ኢንቨስትመንት ጥበቃ ስምምነት ማለት በአንድ ሀገር ውስጥ ኢንቨስት የሚያደርጉ የሌላ ሀገር ዜጎች ወይም ድርጅቶች ንብረታቸው ያለ አግባብ እንዳይወረስ ወይም ያላግባብ በግብር እንዳይበዘበዙ የሚያስችል በሁለት ሀገራት መካከል የሚደረግ ህጋዊ ሰነድ ነው ።,7,International Law and Treaties,mekdes,14.208
legal_001309_mekdes.mp3,አንድ አባል ሀገር ከአለም አቀፍ የንግድ ድርጅት አባልነት ለመውጣት ከፈለገ ውሳኔውን አስቀድሞ ለድርጅቱ ዋና ጽህፈት ቤት በጽሁፍ ማሳወቅ ያለበት ሲሆን ይህም ማሳወቂያ ከደረሰበት ቀን ጀምሮ ለሁለት አመታት ያህል በቆይታው ወቅት ያሉትን ግዴታዎች ማክበር ይኖርበታል ።,7,International Law and Treaties,mekdes,15.048
legal_001310_mekdes.mp3,የተባበሩት መንግስታት ድርጅት ቻርተር አንቀጽ ሃምሳ አንድ እንደሚደነግገው ማንኛውም አባል ሀገር የጦር መሳሪያ ጥቃት ከተፈጸመበት የግል ወይም የጋራ ራስን የመከላከል መብት ያለው ሲሆን ይህ እርምጃ ግን ለጸጥታው ምክር ቤት ወዲያውኑ መገለጽ አለበት ።,7,International Law and Treaties,mekdes,13.968
legal_001311_mekdes.mp3,የባህር ህግ ስምምነት ማለት የባህር ዳርቻ ያላቸው ሀገራት የባህር ክልላቸውን ወሰን እንዲወስኑ እና በባህር ውስጥ የሚገኙ የተፈጥሮ ሀብቶችን በአግባቡ እንዲጠቀሙ እንዲሁም የባህር አካባቢን ከብክለት እንዲጠብቁ የሚያስገድድ ሰፊ አለም አቀፍ ድንጋጌ ነው ።,7,International Law and Treaties,mekdes,13.968
legal_001312_mekdes.mp3,በዚህ ስምምነት ውስጥ የተካተቱት ማናቸውም ድንጋጌዎች በአባል ሀገራቱ መካከል አለመግባባትን ቢፈጥሩ ወገኖቹ በሰላማዊ መንገድ በድርድር ወይም በሽምግልና ለመፍታት ጥረት ማድረግ ያለባቸው ሲሆን ይህም ካልተሳካ ጉዳዩ ወደ አለም አቀፍ የሽምግልና ዳኝነት ይመራል ።,7,International Law and Treaties,mekdes,14.976
legal_001313_mekdes.mp3,የሰብአዊ መብቶች አለም አቀፍ ድንጋጌ ማለት እያንዳንዱ የሰው ልጅ በማንኛውም ሀገር እና በማንኛውም ሁኔታ ውስጥ ሊከበሩለት የሚገቡ መሰረታዊ ነጻነቶችን እና መብቶችን የያዘ ሆኖ ሁሉም መንግስታት እነዚህን መብቶች የማክበር እና የማስከበር ግዴታ አለባቸው ።,7,International Law and Treaties,mekdes,14.352
legal_001314_mekdes.mp3,አንድ የጦር ወንጀለኛ ተላልፎ እንዲሰጥ የሚጠይቅ ሀገር ወንጀሉ መፈጸሙን የሚያረጋግጥ በቂ ማስረጃ ማቅረብ ያለበት ሲሆን ተላልፎ የሚሰጠው ሰው በዚያ ሀገር ውስጥ በፖለቲካዊ አመለካከቱ ምክንያት እንግልት እንደማይደርስበት ዋስትና ሊሰጠው ይገባል ።,7,International Law and Treaties,mekdes,13.92
legal_001315_mekdes.mp3,የአካባቢ ጥበቃ ስምምነት ማለት ሀገራት የአየር ንብረት ለውጥን ለመከላከል እና የተፈጥሮ ሀብቶችን ለቀጣዩ ትውልድ ለማስተላለፍ ሲሉ የካርቦን ልቀትን ለመቀነስ እና የታዳሽ ሀይል አጠቃቀምን ለማስፋፋት የገቡት ህጋዊ ግዴታ እና የስራ መመሪያ ነው ።,7,International Law and Treaties,mekdes,14.088
legal_001316_mekdes.mp3,በዚህ ውል ውስጥ የተጠቀሱት የንግድ ስምምነቶች ተፈጻሚ የሚሆኑት ሁለቱም ሀገራት የየራሳቸውን የህግ ሂደቶች አጠናቀው የማጽደቂያ ሰነዶቻቸውን በተባበሩት መንግስታት ዋና ጸሀፊ ዘንድ ካስቀመጡበት ቀን ጀምሮ ለሚቀጥሉት አስር አመታት ብቻ ይሆናል ።,7,International Law and Treaties,mekdes,14.136
legal_001317_mekdes.mp3,የአለም አቀፍ የወንጀል ፍርድ ቤት ስልጣን ማለት በሰው ልጅ ላይ የሚፈጸሙ የዘር ማጥፋት ወንጀሎችን እና የጦር ወንጀሎችን የሚፈጽሙ ግለሰቦችን በየትኛውም የጥንቃቄ ደረጃ ላይ ቢሆኑም ለህግ አቅርቦ ለመቅጣት እና ተገቢውን ፍርድ ለመስጠት ያለው ህጋዊ አቅም ነው ።,7,International Law and Treaties,mekdes,14.52
legal_001318_mekdes.mp3,አንድ ሀገር በሌላ ሀገር ላይ የኢኮኖሚ ማእቀብ ለመጣል ከፈለገ ይህ እርምጃ በአለም አቀፍ ህግ መሰረት የተፈቀደ መሆኑን ማረጋገጥ ያለበት ሲሆን ማእቀቡም በንጹሀን ዜጎች ህይወት ላይ የሚያደርሰው ጉዳት አነስተኛ እንዲሆን ጥንቃቄ ማድረግ ይጠበቅበታል ።,7,International Law and Treaties,mekdes,13.944
legal_001319_mekdes.mp3,የስደተኞች መብት ኮንቬንሽን ማለት በዘራቸው ወይም በሀይማኖታቸው ወይም በፖለቲካ አመለካከታቸው ምክንያት ስደት የደረሰባቸው ሰዎች በሌላ ሀገር ጥገኝነት የማግኘት እና ሰብአዊ አያያዝ የማግኘት መብት እንዳላቸው የሚደነግግ የብዙሀን ሀገራት ስምምነት ነው ።,7,International Law and Treaties,mekdes,14.496
legal_001320_mekdes.mp3,በአለም አቀፍ የባህር ክልል ውስጥ የሚንቀሳቀሱ መርከቦች የባንዲራ ሀገራቸውን ህግጋት ማክበር ያለባቸው ሲሆን ነገር ግን በሌላ ሀገር የባህር ክልል ውስጥ በሚሆኑበት ወቅት የአስተናጋጁን ሀገር የጸጥታ እና የአካባቢ ጥበቃ ህጎችን የመከተል ግዴታ ይኖርባቸዋል ።,7,International Law and Treaties,mekdes,14.424
legal_001321_mekdes.mp3,የመረጃ ነጻነት ስምምነት ማለት መንግስታት ለዜጎቻቸው እና ለአለም አቀፍ ማህበረሰብ ትክክለኛ መረጃዎችን እንዲያቀርቡ እና በግልጽነት እንዲሰሩ የሚያስገድድ ሆኖ ይህም የዲሞክራሲ ስርአትን ለማጠናከር እና ሙስናን ለመከላከል ትልቅ ሚና የሚጫወት የህግ ማእቀፍ ነው ።,7,International Law and Treaties,mekdes,14.64
legal_001322_mekdes.mp3,አንድ ሀገር በጦርነት ወቅት የሚገኙ ምርኮኞችን አያያዝ በተመለከተ የጄኔቫ ኮንቬንሽንን የማክበር ግዴታ ያለበት ሲሆን ይህም ምርኮኞች እንዳይገደሉ ወይም እንዳይሰቃዩ ወይም ለውርደት የሚዳርግ ተግባር እንዳይፈጸምባቸው የሚያግድ ህጋዊ ድንጋጌ ነው ።,7,International Law and Treaties,mekdes,13.824
legal_001323_mekdes.mp3,የአለም አቀፍ የንግድ ስምምነት ማለት በአባል ሀገራት መካከል የሚደረገውን የሸቀጦች እና የአገልግሎቶች ልውውጥ ለማቀላጠፍ ሲባል የጉምሩክ ቀረጥን ለመቀነስ እና የንግድ እንቅፋቶችን ለማስወገድ የሚደረግ የህግ ስምምነት ሲሆን ይህም የጋራ ተጠቃሚነትን ያረጋግጣል ።,7,International Law and Treaties,mekdes,14.664
legal_001324_mekdes.mp3,በዚህ የድንበር ስምምነት መሰረት ሁለቱም ሀገራት የየራሳቸውን የግዛት አንድነት ለማክበር የተስማሙ ሲሆን በድንበር አካባቢ የሚነሱ ማናቸውም አለመግባባቶች በጋራ የድንበር ኮሚሽን አማካኝነት በሰላማዊ ውይይት እንዲፈቱ በህግ ግዴታ ገብተዋል ።,7,International Law and Treaties,mekdes,14.112
legal_001325_mekdes.mp3,የአእምሮአዊ ንብረት ጥበቃ ማለት ግለሰቦች ወይም ድርጅቶች የፈጠርዋቸው አዳዲስ የፈጠራ ስራዎች ወይም የኪነ ጥበብ ውጤቶች ያለ ፈቃዳቸው በሌላ ወገን እንዳይገለገሉባቸው ወይም እንዳይባዙባቸው የሚከላከል እና የፈጣሪውን መብት የሚያስከብር አለም አቀፍ ህግ ነው ።,7,International Law and Treaties,mekdes,14.232
legal_001326_mekdes.mp3,አንድ ሀገር የአለም አቀፍ የገንዘብ ድርጅት አባል በሚሆንበት ወቅት የኢኮኖሚ ፖሊሲውን ከድርጅቱ መመሪያዎች ጋር ለማጣጣም መስማማት ያለበት ሲሆን ይህም ለሀገሪቱ የፋይናንስ መረጋጋት እና ለውጭ ብድር ማግኘት ከፍተኛ አስተዋጽኦ የሚያደርግ ህጋዊ ሂደት ነው ።,7,International Law and Treaties,mekdes,14.232
legal_001327_mekdes.mp3,የዲፕሎማሲያዊ ግንኙነት ስምምነት ማለት በሀገራት መካከል ያለውን ግንኙነት በሰላማዊ መንገድ ለመምራት ሲባል የመልእክተኞች መለዋወጥን እና የኤምባሲዎችን አቋቋም እንዲሁም የዲፕሎማቶችን ልዩ መብት እና ግዴታ የሚወስን ታሪካዊ የአለም አቀፍ ህግ ሰነድ ነው ።,7,International Law and Treaties,mekdes,14.28
legal_001328_mekdes.mp3,በዚህ የሰላም ስምምነት መሰረት ተፋላሚ ወገኖች ያለምንም ቅድመ ሁኔታ የተኩስ አቁም ስምምነት ማድረግ ያለባቸው ሲሆን ይህም ስምምነት መከበሩን ለመቆጣጠር አለም አቀፍ ታዛቢዎች በግጭቱ አካባቢ እንዲሰማሩ ሁለቱም ወገኖች ፈቃደኛ መሆን አለባቸው ።,7,International Law and Treaties,mekdes,14.688
legal_001329_mekdes.mp3,የውጭ እዳ ስረዛ ስምምነት ማለት ታዳጊ ሀገራት ያለባቸውን ከፍተኛ የገንዘብ እዳ ለልማት ስራዎች እንዲያውሉ በሚል አላማ በአበዳሪ ሀገራት ወይም ድርጅቶች የሚደረግ ህጋዊ ስምምነት ሲሆን ይህም የሀገሪቱን የኢኮኖሚ እድገት ለማፋጠን የሚረዳ ተግባር ነው ።,7,International Law and Treaties,mekdes,14.544
legal_001330_mekdes.mp3,አንድ ሀገር የአየር ክልሉን ለሌላ ሀገር አውሮፕላኖች ክፍት ለማድረግ ከፈለገ ይህንን የሚወስን የሁለትዮሽ ወይም የብዙሀን ስምምነት መፈረም ያለበት ሲሆን አውሮፕላኖቹም በሚበሩበት ወቅት የአስተናጋጁን ሀገር የአየር በረራ መመሪያዎች የማክበር ግዴታ አለባቸው ።,7,International Law and Treaties,mekdes,14.52
legal_001331_mekdes.mp3,የሴቶች መብት ጥበቃ ኮንቬንሽን ማለት በሴቶች ላይ የሚፈጸሙ ማናቸውንም የድልዎ ተግባራት ለማስወገድ እና በፖለቲካዊ እንዲሁም በኢኮኖሚያዊ እና በማህበራዊ ዘርፎች እኩል ተጠቃሚነታቸውን ለማረጋገጥ የሚረዳ አለም አቀፍ የህግ ሰነድ ነው ።,7,International Law and Treaties,mekdes,13.44
legal_001332_mekdes.mp3,በዚህ የትብብር ስምምነት መሰረት አባል ሀገራቱ በሽብርተኝነት እና በድንበር ተሻጋሪ ወንጀሎች ላይ መረጃ ለመለዋወጥ የተስማሙ ሲሆን ይህም ወንጀለኞችን በቁጥጥር ስር ለማዋል እና በአካባቢው ሰላምን እና ደህንነትን ለማስፈን ትልቅ አስተዋጽኦ ይኖረዋል ።,7,International Law and Treaties,mekdes,14.592
legal_001333_mekdes.mp3,የአለም አቀፍ የሰራተኞች ድርጅት መመሪያዎች ማለት ሰራተኞች በስራ ቦታቸው ላይ ተገቢውን ክፍያ እንዲያገኙ እና የስራ ሰአታቸው እንዲወሰን እንዲሁም ለጤናቸው ጠንቅ በሆኑ ሁኔታዎች ውስጥ እንዳይሰሩ የሚከላከሉ እና መብታቸውን የሚያስከብሩ ድንጋጌዎች ናቸው ።,7,International Law and Treaties,mekdes,14.448
legal_001334_mekdes.mp3,አንድ ሀገር በሌላ ሀገር ላይ ወታደራዊ እርምጃ ለመውሰድ የሚችለው በተባበሩት መንግስታት የጸጥታው ምክር ቤት ውሳኔ መሰረት ብቻ ሲሆን ይህም እርምጃ ለጸጥታው ምክር ቤት በቀረበ ሪፖርት መሰረት የአለም አቀፍ ሰላምን ለማስጠበቅ አስፈላጊ ሆኖ ሲገኝ ብቻ ነው ።,7,International Law and Treaties,mekdes,14.328
legal_001335_mekdes.mp3,የህጻናት መብት ኮንቬንሽን ማለት ህጻናት ከማንኛውም ጥቃት እና ብዝበዛ ሊጠበቁ እንደሚገባ እና የትምህርት እንዲሁም የጤና አገልግሎት የማግኘት መብት እንዳላቸው የሚደነግግ ሆኖ ሁሉም አባል ሀገራት እነዚህን መብቶች የማስከበር ህጋዊ ሀላፊነት አለባቸው ።,7,International Law and Treaties,mekdes,14.04
legal_001336_mekdes.mp3,በዚህ የቴክኖሎጂ ሽግግር ስምምነት መሰረት በበለጸጉ ሀገራት የሚገኙ ድርጅቶች አዳዲስ የቴክኖሎጂ ውጤቶችን ለታዳጊ ሀገራት እንዲያስተላልፉ የሚበረታቱ ሲሆን ይህም በታዳጊ ሀገራት ያለውን የኢንዱስትሪ እድገት ለማፋጠን እና የስራ እድል ለመፍጠር ያለመ ነው ።,7,International Law and Treaties,mekdes,14.952
legal_001337_mekdes.mp3,የአለም አቀፍ የቴሌኮሙኒኬሽን ስምምነት ማለት በሀገራት መካከል ያለውን የሬዲዮ ሞገድ እና የሳተላይት ግንኙነት በአግባቡ ለመምራት እና አንዱ በሌላው ላይ ጣልቃ እንዳይገባ ለመከላከል የሚረዳ ሆኖ ይህም ዘመናዊ የመረጃ ልውውጥን ለማሳለጥ ወሳኝ የህግ ማእቀፍ ነው ።,7,International Law and Treaties,mekdes,14.832
legal_001338_mekdes.mp3,አንድ አባል ሀገር በሌላ ሀገር ላይ የንግድ አድልዎ ከፈጸመ የተጎዳው ሀገር በአለም አቀፍ የንግድ ድርጅት በኩል ቅሬታውን ማቅረብ የሚችል ሲሆን ድርጅቱም ጉዳዩን መርምሮ ተገቢውን የእርምት እርምጃ ወይም የካሳ ክፍያ እንዲፈጸም ውሳኔ የመስጠት ስልጣን አለው ።,7,International Law and Treaties,mekdes,14.232
legal_001339_mekdes.mp3,የሳይበር ደህንነት ስምምነት ማለት ሀገራት በዲጂታል መረጃዎቻቸው ላይ የሚፈጸሙ የጥቃት ሙከራዎችን በጋራ ለመከላከል እና ወንጀለኞችን ለህግ ለማቅረብ የተስማሙበት የህግ ሰነድ ሲሆን ይህም በኢንተርኔት የሚደረጉ የንግድ እና የግል ግንኙነቶች ደህንነታቸው የተጠበቀ እንዲሆን ያደርጋል ።,7,International Law and Treaties,mekdes,16.008
legal_001340_mekdes.mp3,በዚህ የባህል ትብብር ስምምነት መሰረት አባል ሀገራቱ የታሪካዊ ቅርሶችን ጥበቃ ለማድረግ እና በህገ ወጥ መንገድ የወጡ ቅርሶችን ወደ ነበሩበት ሀገር ለመመለስ የተስማሙ ሲሆን ይህም የሰው ልጅ የጋራ የሆኑ የጥበብ እና የታሪክ ውጤቶችን ለመንከባከብ ይረዳል ።,7,International Law and Treaties,mekdes,14.424
legal_001341_mekdes.mp3,የአለም አቀፍ የጤና ድንጋጌዎች ማለት ተላላፊ በሽታዎች ከሀገር ወደ ሀገር እንዳይስፋፉ ለመከላከል ሲባል ሀገራት ሊከተልዋቸው የሚገቡ የክትትል እና የሪፖርት አቀራረብ መመሪያዎች ሲሆን ይህም በአለም አቀፍ ደረጃ የህዝብ ጤናን ለመጠበቅ የሚረዳ የህግ ማእቀፍ ነው ።,7,International Law and Treaties,mekdes,14.808
legal_001342_mekdes.mp3,አንድ ሀገር የኑክሌር መሳሪያዎችን ላለማምረት ወይም ላለማስፋፋት የገባውን ቃል ኪዳን ካጠፈ በአለም አቀፍ የአቶሚክ ኢነርጂ ኤጀንሲ ጥብቅ ቁጥጥር የሚደረግበት ሲሆን ይህም ድርጊት በአለም አቀፍ ሰላም ላይ የሚፈጥረውን ስጋት ለመቀነስ የተለያዩ ማእቀቦች ሊጣሉበት ይችላሉ ።,7,International Law and Treaties,mekdes,15.168
legal_001343_mekdes.mp3,የውቅያኖስ ጥበቃ ስምምነት ማለት በባህር ውስጥ የሚገኙ የህይወት ዝርያዎችን ከመጥፋት ለመታደግ እና የባህር ብክለትን ለመቀነስ የሚረዱ ህጎችን የያዘ ሲሆን ይህም ስምምነት ለወደፊቱ የምግብ ዋስትና እና ለአካባቢ ጥበቃ ከፍተኛ ጠቀሜታ ያለው የህግ ድንጋጌ ነው ።,7,International Law and Treaties,mekdes,14.88
legal_001344_mekdes.mp3,በዚህ የትምህርት ትብብር ስምምነት መሰረት አባል ሀገራቱ የተማሪዎች እና የመምህራን ልውውጥ ለማድረግ እንዲሁም የትምህርት ማስረጃዎችን እውቅና ለመስጠት የተስማሙ ሲሆን ይህም በሀገራት መካከል ያለውን የእውቀት ሽግግር ለማሳደግ እና የሰለጠነ የሰው ሀይል ለማፍራት ይረዳል ።,7,International Law and Treaties,mekdes,14.736
legal_001345_mekdes.mp3,የአለም አቀፍ የፖስታ ህብረት መመሪያዎች ማለት በሀገራት መካከል የሚደረገውን የደብዳቤ እና የፓርሰል ልውውጥ ስርአት ለማቀናጀት እና አገልግሎቱ ተመጣጣኝ በሆነ ዋጋ ለሁሉም ዜጎች እንዲደርስ የሚያስገድዱ ህጎች ሲሆን ይህም አለም አቀፍ ግንኙነትን ለማሳለጥ ይረዳል ።,7,International Law and Treaties,mekdes,14.472
legal_001346_mekdes.mp3,አንድ ሀገር በግዛቱ ውስጥ የሚገኙ የውጭ ሀገር ዜጎችን መብት የመጠበቅ ሀላፊነት ያለበት ሲሆን እነዚህ ዜጎች በወንጀል ቢጠረጠሩ እንኳን ፍትሃዊ የፍርድ ሂደት የማግኘት እና ከሀገራቸው ኤምባሲ ጋር የመገናኘት መብታቸው በህግ የተጠበቀ ሊሆን ይገባል ።,7,International Law and Treaties,mekdes,13.944
legal_001347_mekdes.mp3,የአቪዬሽን ደህንነት ስምምነት ማለት በአየር መንገድ ላይ የሚፈጸሙ የጠለፋ ወንጀሎችን ወይም ሌሎች የሽብር ጥቃቶችን ለመከላከል ሲባል ሀገራት በጋራ ለመስራት እና መረጃ ለመለዋወጥ የገቡት ህጋዊ ግዴታ ሲሆን ይህም የአየር ጉዞን አስተማማኝ እና ደህንነቱ የተጠበቀ ያደርጋል ።,7,International Law and Treaties,mekdes,15.36
legal_001348_mekdes.mp3,በዚህ የኢንዱስትሪ ልማት ስምምነት መሰረት አባል ሀገራቱ ለአነስተኛ እና መካከለኛ ኢንተርፕራይዞች የገበያ እድል ለመፍጠር እና የፋይናንስ ድጋፍ ለማድረግ የተስማሙ ሲሆን ይህም በታዳጊ ሀገራት ያለውን ድህነት ለመቀነስ እና የኢኮኖሚ መዋቅሩን ለመለወጥ ትልቅ ሚና ይጫወታል ።,7,International Law and Treaties,mekdes,15.408
legal_001349_mekdes.mp3,የአለም አቀፍ የፍትህ እርዳታ ስምምነት ማለት ሀገራት በወንጀል ምርመራ ወቅት ማስረጃዎችን ለመለዋወጥ እና ወንጀለኞችን ለመያዝ እርስ በእርስ እርዳታ እንዲያደርጉ የሚያስገድድ የህግ ድንጋጌ ሲሆን ይህም ድንበር ተሻጋሪ ወንጀሎችን ለመከላከል ወሳኝ መሳሪያ ነው ።,7,International Law and Treaties,mekdes,14.352
legal_001350_mekdes.mp3,አንድ ሀገር የአለም አቀፍ ስምምነትን ሲያጸድቅ በሀገሪቱ ህግ መሰረት አስፈላጊ የሆኑ የማሻሻያ ስራዎችን ማከናወን ያለበት ሲሆን ይህም ስምምነቱ በተግባር ላይ እንዲውል እና በዜጎች መብት ላይ ተጽእኖ እንዲኖረው ለማድረግ አስፈላጊ የሆነ የህግ ሂደት ነው ።,7,International Law and Treaties,mekdes,14.064
legal_001351_mekdes.mp3,የተፈጥሮ አደጋ መከላከል ስምምነት ማለት ሀገራት ለአደጋ ተጋላጭ የሆኑ አካባቢዎችን ለመለየት እና የአደጋ ማስጠንቀቂያ ስርአቶችን ለመዘርጋት እንዲሁም አደጋ በሚከሰትበት ወቅት ፈጣን የሰብአዊ እርዳታ ለማቅረብ የተስማሙበት አለም አቀፍ የህግ ማእቀፍ ነው ።,7,International Law and Treaties,mekdes,14.16
legal_001352_mekdes.mp3,በዚህ የጉምሩክ ትብብር ስምምነት መሰረት አባል ሀገራቱ ህገ ወጥ የሰዎች ዝውውርን እና የአደገኛ እጾች ዝውውርን ለመቆጣጠር በድንበር አካባቢ ጥብቅ ቁጥጥር ለማድረግ እና የቴክኖሎጂ መሳሪያዎችን ለመጠቀም እንዲሁም መረጃ ለመለዋወጥ በህግ ግዴታ ገብተዋል ።,7,International Law and Treaties,mekdes,14.52
legal_001353_mekdes.mp3,የአለም አቀፍ የስፖርት ስምምነት ማለት በስፖርታዊ ውድድሮች ወቅት የሚታዩ የሀይለኛነት ተግባራትን ለመከላከል እና አበረታች መድሃኒቶችን መጠቀምን ለማገድ እንዲሁም ስፖርታዊ ጨዋነትን ለማስፈን የሚረዱ ደንቦችን የያዘ እና ለሁሉም አባል ሀገራት ተፈጻሚ የሚሆን ህግ ነው ።,7,International Law and Treaties,mekdes,14.952
legal_001354_mekdes.mp3,አንድ ሀገር በውጭ ሀገር የሚገኝ ንብረቱን ለማስመለስ ከፈለገ በአለም አቀፍ ህግ መሰረት ያለውን መብት ተጠቅሞ ክስ ማቅረብ የሚችል ሲሆን ይህም ሂደት በሁለቱ ሀገራት መካከል ባሉ ስምምነቶች ወይም በአለም አቀፍ የሽምግልና ተቋማት አማካኝነት የሚከናወን ይሆናል ።,7,International Law and Treaties,mekdes,14.928
legal_001355_mekdes.mp3,የጠፈር ምርምር ስምምነት ማለት ህዋ ለሰው ልጅ የጋራ ጥቅም ብቻ መዋል እንዳለበት እና ማንኛውም ሀገር በጠፈር ውስጥ የጦር መሳሪያ ማስቀመጥ እንደሌለበት የሚደነግግ ሆኖ ይህም ለሰላማዊ የሳይንስ ምርምሮች ቅድሚያ የሚሰጥ አለም አቀፍ የህግ ድንጋጌ ነው ።,7,International Law and Treaties,mekdes,13.944
legal_001356_mekdes.mp3,በዚህ የቱሪዝም ልማት ስምምነት መሰረት አባል ሀገራቱ የጎብኝዎችን ደህንነት ለመጠበቅ እና የቪዛ አሰጣጥ ሂደቱን ለማቀላጠፍ እንዲሁም የባህል ልውውጥን ለማሳደግ የተስማሙ ሲሆን ይህም ለሀገራቱ የውጭ ምንዛሬ ግኝት እና ለኢኮኖሚ እድገት ትልቅ ድጋፍ ይሆናል ።,7,International Law and Treaties,mekdes,14.736
legal_001357_mekdes.mp3,የአለም አቀፍ የጋዜጠኞች ጥበቃ ስምምነት ማለት በግጭት ቀጠናዎች ውስጥ የሚሰሩ ጋዜጠኞች ደህንነታቸው እንዲጠበቅ እና መረጃ የማሰባሰብ ስራቸውን ያለ ምንም ጫና እንዲያከናውኑ የሚያስገድድ ሆኖ ይህም ሀሳብን የመግለጽ ነጻነትን ለማክበር ወሳኝ የሆነ የህግ ክፍል ነው ።,7,International Law and Treaties,mekdes,15.12
legal_001358_mekdes.mp3,አንድ ሀገር በሌላ ሀገር የባህር ዳርቻ ላይ የሚገኝ ወደብን ለመጠቀም ከፈለገ ይህንን የሚወስን የትራንዚት ስምምነት መፈረም ያለበት ሲሆን ይህም ስምምነት የወደብ አገልግሎት ክፍያን እና የሸቀጦችን የደህንነት አጠባበቅ ሁኔታዎችን በዝርዝር የያዘ መሆን ይኖርበታል ።,7,International Law and Treaties,mekdes,14.976
legal_001359_mekdes.mp3,የአለም አቀፍ የከተሞች ትብብር ስምምነት ማለት በተለያዩ ሀገራት የሚገኙ ከተሞች በከተማ ልማት እና በቆሻሻ አወጋገድ እንዲሁም በህዝብ ትራንስፖርት ዘርፎች ልምድ ለመለዋወጥ እና በጋራ ፕሮጀክቶችን ለመቅረጽ የሚያስችላቸው ህጋዊ የትብብር ማእቀፍ ነው ።,7,International Law and Treaties,mekdes,14.04
legal_001360_mekdes.mp3,በዚህ የኢነርጂ ትብብር ስምምነት መሰረት አባል ሀገራቱ የኤሌክትሪክ ሀይል ሽያጭ ለማድረግ እና የሀይል ማስተላለፊያ መስመሮችን ለመዘርጋት እንዲሁም የታዳሽ ሀይል ምንጮችን በጋራ ለማልማት የተስማሙ ሲሆን ይህም የቀጠናውን የሀይል ፍላጎት ለማምዋላት ትልቅ ሚና ይጫወታል ።,7,International Law and Treaties,mekdes,15.288
legal_001361_mekdes.mp3,የአለም አቀፍ የሳይንስ እና ቴክኖሎጂ ስምምነት ማለት ሀገራት በምርምር ስራዎች ላይ በጋራ ለመሳተፍ እና የላቦራቶሪ ውጤቶችን ለመለዋወጥ እንዲሁም ለሳይንቲስቶች የቪዛ ድጋፍ ለማድረግ የገቡት ህጋዊ ቃል ኪዳን ሲሆን ይህም ለሰው ልጅ እድገት ወሳኝ የሆነ ሂደት ነው ።,7,International Law and Treaties,mekdes,14.616
